id	qid1	qid2	question1	question2	is_duplicate
261	6796	9448	los productos que compré no funcionan . me he puesto en contacto con el vendedor directamente , pero solo recibo emojis como respuestas . no se puede abrir una disputa .	necesito una disputa abierta , pero no tengo la opción	1
262	12384	1584	¡ acabo de leer que rechazaste mi apelación !	¿ cómo puedo leer mis comentarios que el vendedor escribió sobre mí ?	0
263	10070	9865	¿ cómo intercambiar puntos por cupón ?	cómo usar el cupón ?	0
264	11888	12678	después de que se abrió la disputa , el vendedor me aseguró que llegaría	una disputa abierta hace mucho tiempo . el vendedor está en silencio .	0
265	9037	570	cómo encontrar el barco de el artículo de los ee . uu .	¿ cómo puedo buscar artículo por número de artículo ?	0
266	4495	1452	¿ cómo solicito un reembolso ?	¿ cómo recibo un reembolso por parte de maestro ?	0
267	7028	13671	no podemos crear una cuenta	no puedo iniciar sesión	0
268	11485	8151	devolver la dirección de envío de el vendedor	la dirección de envío no está disponible	0
269	1210	11142	hola , cancelé mi pedido . ¿ cuánto tiempo me lleva recuperar mi dinero ?	¿ cuánto tiempo lleva recibir mi pedido ?	0
270	2017	536	¿ ¿ ¿ ¿ ¿ hay alguien ahi ?	¿ ayudas a alguien ?	1
271	5150	10574	quiero una disputa amorosa abierta , pero no puedo	mi transacción se completó pero quiero abrir la disputa	0
272	5637	11808	este es mi id de pedido	quiero cambiar mi nombre id	0
273	1532	7695	mi cuenta está rota	cerrar mi cuenta	0
274	5704	13123	después de la cantidad de días que recibí mi producto mi país es pakistán obtuve mi número de rastreo NUMs días antes	¿ pago antes o después de recibir mi mercancía ?	0
275	12880	4935	la retroalimentación no se muestra	¿ por qué el pedido no se muestra en mi cuenta ?	0
276	648	11190	¿ cómo puedo cambiar mi dirección de facturación ?	¿ cómo puedo cambiar mi nombre ?	0
277	4032	10086	no puedo hacer una cuenta y quiero rastrear un paquete	quiero rastrear un pedido	1
278	2807	7168	presenté mi apelación hace NUMs días y no tuve ninguna respuesta	cancelé esta orden hace algunas semanas , pero aún no he recibido ningún reembolso .	0
279	4693	6755	cuantos años tienes	¿ dónde puedo encontrar mensajes antiguos de el vendedor ?	0
280	85	7126	¿ cómo obtengo el número de pedido ?	como obtengo pi	0
281	12127	2398	sin embargo , traté de comprar la misma impresora y pagué con la misma tarjeta de crédito , pero no funciona .	¿ puedo comprar NUMs productos de diferentes vendedores en el mismo envío ?	0
282	830	5103	no sé inglés	¿ cómo puedes no saber ?	0
283	1018	1228	¿ por qué los puntos de recompensa están bajando ?	compartí con amigos , pero ¿ por qué no dar puntos ?	0
284	6677	13142	si su pedido muestra ' pedido cancelado ' , significa	he cancelado el pedido y se muestra en espera de cancelación	0
285	8997	11001	trato el reembolso y devuelvo el producto . el menú es demasiado caro y envío productos a china . ¿ quién soporta el costo de el transporte de bienes ?	quiero enviar un producto a china	0
286	4702	2398	quiero comprar varios artículos de un vendedor , pero después de comprar más que el sistema me cobra por el envío , el vendedor ajustará el precio , pero mi sistema no me permite hacer lo porque no puedo ordenar el artículo y pagar lo más tarde . ayuda	¿ puedo comprar NUMs productos de diferentes vendedores en el mismo envío ?	0
287	13231	9082	quiero cancelar el pedido	deseo cancelar mi pedido pero la opción de cancelar pedido ya no está disponible	0
288	13597	8889	no recibí mi reembolso todavía	no he recibido mi artículo . ¿ cómo obtengo un reembolso ?	0
289	3576	11989	cómo abrir disputa para pedidos completados	¿ cómo abrir una disputa si mi orden ha sido completada ?	1
290	7411	6110	mi sistema va directamente a pagar	no puedo pagar mi pedido con mi tarjeta .	0
291	2344	9318	hola , todavía no estoy rastreando un paquete para uno de mis pedidos	he enviado dinero a una cuenta bancaria citibank n. a. singapore branch .	0
292	8696	9364	quiero quejar me	¿ cómo presento una queja ?	1
293	13537	2129	estoy pidiendo combinar órdenes de pago	¿ cuándo recibiré mis pedidos ?	0
294	8497	5362	abrí una disputa y el vendedor me está acechando	el vendedor me dijo que podía reabrir la disputa	0
295	587	8130	¿ puedes decir me cuándo se entregarán mis pedidos ?	mi orden ha sido cancelada ¿ puedes decir me porque ?	0
296	13059	913	no puedo ver el orden en mi auto	no puedo ver el orden que pagué	1
297	9103	10060	voy a visitar china	¿ por qué no puedo elegir china ?	0
298	5053	12942	no guardar tarjeta	¿ cómo puedo salvar a los vendedores ?	0
299	2560	11869	¿ cómo puedo cambiar mi contraseña si ya no tengo acceso a ese correo electrónico ?	quiero cambiar mi dirección de correo electrónico porque la anterior fue pirateada , ¿ cómo puedo hacer ?	0
300	3090	1269	cómo agregar los puntos de recompensa	¿ cómo agrego artículos a el carrito de compras ?	0
301	4333	6926	solo tengo un cajero automático para mi pago , por favor déja me saber la solución	traté de hacer el pago con tarjeta , pero no me dejó	0
302	10294	11434	quiero cambiar mi contraseña	no pude cambiar mi contraseña .	0
303	5312	5134	no se ha podido cargar la imagen en la disputa	no puedo cargar el archivo adjunto	1
304	6786	12431	cómo agregar evidencia a disputa ?	¿ cómo presento evidencia para respaldar mi reclamo ?	1
305	730	6100	¿ cómo voy a la atención a el cliente ?	¿ cómo cuidar mi bolso ?	0
306	12359	10599	eres capaz de ayudar me ?	usted no me puede ayudar	0
307	3265	1988	¡ hola ! estoy a punto de limpiar un poco mi lista de pedidos , sin embargo , no pude eliminar uno de mis pedidos anteriores .	quiero limpiar todo mi pedido	1
308	383	12667	sí , pero el vendedor no responde	el vendedor no me responde	1
309	1191	10215	hola , ¿ dónde puedo cambiar mi dirección de envío ?	mi mensajero cambia la dirección de envío	0
310	5877	2268	quiero apelar tu juicio .	quiero hacer un pago por sus artículos .	0
311	2361	7798	me pregunto cuándo recibí mi pedido	¿ cuándo recibiré mi pedido ?	1
312	13603	10567	alrededor de un mes más o menos me pidieron que proporcionara documentos de validación . envié todos los documentos que solicitó . no han pasado dos meses y me piden que los envíe nuevamente . ¿ qué diablos ? ¿ por qué ?	quiero follar te	0
313	11537	11040	¿ es cierto que tengo que cancelar la disputa antes de que puedan procesar un reembolso ?	¿ cómo puedo contactar me con el vendedor antes de la compra ?	0
314	4589	12926	mi disputa ha terminado , y ahora se acabó , ¿ y ahora ?	¿ dónde está mi artículo ahora ?	0
315	8800	13041	usted es una computadora ?	hace esto automáticamente la respuesta de la computadora	1
316	11607	9625	quería saber si usar otra tarjeta de crédito en la misma cuenta traerá problemas para realizar pagos	¿ puedo hacer pagos con tarjeta de crédito ?	0
317	4519	4305	así que , respónde me " ! " / ! / "	entonces nadie me ayuda	0
318	9550	10331	un enlace debe abrir se en mi navegador pero está roto y no hace nada a pesar de que la pequeña " mano " aparece a el pasar el cursor sobre	¿ por qué no ocurre nada cuando haces clic en el botón ?	0
319	2292	9173	puedo vender ?	solo necesito un artículo , pero el proveedor lo vende en lote	0
320	12489	13302	¿ puedo llamar a el servicio a el cliente ?	¿ puede el servicio a el cliente llamar me ?	1
321	2775	11007	quieres saber cómo agregar detalles de el pasaporte	¿ cómo sabes el precio ?	0
322	2246	5117	mira por mí	¿ miras noticias ?	0
323	11146	860	por favor , alguien que sepa español , me resulta difícil escribir y traducir y luego traducir lo que me escribe	necesito hablar con alguien por favor	0
324	2425	4734	cómo editar la cuenta	¿ cómo edito la disputa escalada ?	0
325	8975	6787	es menos de NUMs 	el monto de mi reembolso es menor	0
326	4250	13463	¿ cómo puedo pagar mi compra ?	¿ cómo puedo obtener mi historial de compras ?	0
327	13603	4023	alrededor de un mes más o menos me pidieron que proporcionara documentos de validación . envié todos los documentos que solicitó . no han pasado dos meses y me piden que los envíe nuevamente . ¿ qué diablos ? ¿ por qué ?	pagué mi pedido y me piden que lo vuelva a pagar , ¿ qué debo hacer ?	0
328	12980	13112	¿ dónde puedo encontrar el icono de ideal ? no puedo encontrar lo por ninguna parte	¿ puedo pagar con ideal ?	1
329	7568	8089	di os mío , ¿ sigo perdiendo la conversación ?	sigo tratando de pagar , pero lo rechaza	0
330	5371	11343	hola , necesito tu ayuda me gustaría abrir una disputa , pero el pedido ha finalizado y han transcurrido más de NUMs días desde la confirmación de el recibo , por lo que no es posible abrir una disputa . ¿ todavía es posible abrir disputa por la razón de que el artículo no sea wo	no puedo abrir una disputa . necesito tu ayuda .	1
331	9246	5944	¿ cómo puedo poner la tienda en la lista negra ?	quiero saber si este vestido se puede hacer en negro y rojo	0
332	7607	2048	mi orden dice que los corra les de tinta no están disponibles , ya pagué	ya pagué mi orde , pero el estado de el pedido no ha cambiado	0
333	7996	8211	no , no puedo pedir nada	no pedí nada . ¿ que puedo hacer ?	0
334	3378	13732	hice una compra . no se procesó , por lo que los fondos se reembolsan . pero me gustaría utilizar esos mismos fondos para otra compra sin tener que enviar los de vuelta a mi banco , ya que he sobregirado la cuenta de el mes . ¿ es posible mantener el f	me gustaría un catálogo de los artículos para comprar en su sitio web	0
335	11415	2328	el vendedor no respondió	he hecho una oferta pero no he recibido ninguna respuesta de los proveedores .	1
336	696	11873	cómo verificar la protección de el comprador	¿ cómo pago de manera segura sin la protección de el comprador ?	0
337	1457	12564	mis contactos están bien	está bien , no hay problema	0
338	10397	956	estado de reembolso sin resolver	¿ por qué el estado muestra nulo ?	0
339	7881	10613	debido a que mi orden nunca se detiene , siempre se paga de forma instantánea	mis artículos nunca llegaron	1
340	12299	3653	quiero saber el estado de mi pago de reembolso	quiero saber si puedo hacer mi pago con american express	0
341	6998	4095	¿ puedo hablar con ti en francés ?	¿ habla usted francés ?	1
342	5761	10000	¿ dónde encuentro configuraciones para administrar tarjetas de pago ?	¿ cómo realizo un pago con NUMs tarjetas de crédito ?	0
343	5599	13559	hacer un pedido ?	¿ por qué no puedo hacer un pedido ?	0
344	6348	10599	hola . tengo problemas para hacer un pedido . ¿ me pueden ayudar a descubrir qué está mal con su sistema ?	usted no me puede ayudar	0
345	12153	13079	soy un problema con mi orden	tengo un problema a el pedir un producto .	0
346	12172	11949	¿ dónde está el cupón ?	¿ dónde están ubicados ?	0
347	12667	9763	el vendedor no me responde	el vendedor no me respondió sobre el reembolso , ¿ qué puedo hacer ?	0
348	9430	7681	podrías rastrear el estado de la orden	¿ puedes ayudar me a rastrear mi pedido ?	0
349	11955	7534	llené el formulario de apelación pero no puedo enviar lo	¿ cómo puedo desconectar mi cuenta ?	0
350	6808	4206	qué estás haciendo	¿ que estas haciendo ahora ?	1
351	2512	10078	he cancelado por error mi pedido después de realizado el pago . pero quiero que mi orden esté hecha . ¿ que puedo hacer ?	¿ cuándo recibiré mi reembolso después de que se cancela la orden ?	0
352	6105	4107	agregar videos en disputa	¿ cómo agregar videos en mi disputa ?	1
353	3943	12	devoluciones y reembolsos	¿ cómo recibo reembolsos si mi tarjeta de crédito se cambia ?	0
354	10333	4884	cómo eliminar mi tarjeta	¿ cómo borro mi cuenta ?	0
355	9777	555	el botón de servicio en línea no está activado	¿ es este chat en línea ?	0
356	10070	8287	¿ cómo intercambiar puntos por cupón ?	¿ cómo cambio el artículo por el tamaño correcto ?	0
357	7982	1804	mi pedido es muy tarde y el vendedor no responde mis mensajes	¿ dónde están mis mensajes ?	0
358	11296	10363	disputa abierta pero el vendedor se niega a devolver	el vendedor se niega a enviar mi pedido	0
359	5610	5707	¿ tienes una solución para eso ?	¿ tienes dropshipping ?	0
360	5964	12174	¿ cómo extiendo la protección de el comprador ?	¿ tienes protección de el comprador ?	0
361	2834	1045	tengo una pregunta sobre nuevo mini usb negro wifi adaptador pocket red enrutador inalámbrico NUMs nd soft ap portable	tengo una pregunta para ti	0
362	12123	5030	no puedo pagar con mi mastercard .	¿ cómo pago con una tarjeta maestra ?	0
363	13415	4369	cómo usar la transferencia bancaria ?	¿ cómo pago con transferencia bancaria ?	1
364	7542	2212	subir video evidencia	no puedo subir archivos adjuntos .	0
365	1203	7040	pónga se en contacto con su distribuidor en su nombre yvone lee	el nombre de su cuenta o contraseña es incorrecta	0
366	5340	2436	con respecto a mi orden	hice el pago , pero no recibí ningún correo electrónico con respecto a el pago .	0
367	10741	10691	cancelar orden después de el pago cuando recibo un reembolso ?	después de que el proveedor acordó cancelar el pedido , ¿ cuánto tiempo me tomará obtener el reembolso completo ?	1
368	8993	6060	¿ puede hablar en español ?	puedes hablar	1
369	2374	6583	no puedo encontrar lo	¿ bien . gracias y tú ?	0
370	4931	6601	no pago porque	no lo sé	0
371	10831	5105	cuando abro una disputa , dice order empty	¿ cómo abro la disputa con una orden finalizada ?	0
372	11336	2530	páginas de lista de pedidos	¿ qué es una lista de deseos ?	0
373	207	1837	hubo un problema con un pedido que recibí , así que envié a la tienda NUMs mensajes sobre el problema que comenzaron el jueves pasado . no he recibido noticias de ellos todavía . ¿ eso es normal ?	tengo un problema con esta orden	0
